N.I.F.;Nombre 1;Nombre 2;VMA;;;;;
8301230737;E.S.E. LUIS CARLOS GALAN . U.H. SAN;;2000006767;;;;;
8301232346;E.S.E. POLICARPA SALAVARRIERA CLINICA CA;;2000006768;;;;;
8301239866;OXIAYUDA LIMITADA;;2000006769;;;;;
8301259113;MEDICAL DISTRIBUCCION C.I. LTDA;;2000006771;;;;;
8301315258;INSTITUTO DE ADAPTACIÓN FISICA Y EDUCATI;;2000006773;;;;;
8301330557;CLINICA SANTA MARIA DEL NOGAL LTDA;;2000006774;;;;;
8301332879;COOPANESA;;2000006775;;;;;
8301334320;MSH S.A. - MANAGEMENT OF SERVICES I;;2000006776;;;;;
8301351357;FUNDACION MEDINTENSIVA;;2000006777;;;;;
8301370444;UCI LAURA ALENJANDRA LTDA;;2000006782;;;;;
8301389173;LOCATEL MASTER COLOMBIA S.A.;;2000006784;;;;;
8301403805;LOCATEL COLOMBIA S.A.;;2000006786;;;;;
8301411321;LOH ENTERPRISES COLOMBIA LTDA;;2000006787;;;;;
8301426697;GLOBAL SERVICE AVIATION LTDA;;2000006789;;;;;
8301434165;ORTHORENT;;2000006790;;;;;
8301439664;TRASMNESIS LTDA;;2000006793;;;;;
8301461141;VEIN CARE OF AMERICA;;2000006794;;;;;
8305010406;CLINICA LOS ANGELES E.U.;;2000006797;;;;;
8305012506;CLINICA MADRE LAURA S.A.S.;;2000006798;;;;;
8305042438;INNOVACIONES MEDICAS LIMITADA;;2000006799;;;;;
8305086106;ALIANZA DE AMBULANCIAS MEDICAS.A;;2000006805;;;;;
8305097574;BIOMEDICA IPS;;2000006807;;;;;
8305101276;IPS CLINICA SANTA CLARA LTDA.;;2000006808;;;;;
8320001092;CORPORACION PARA LA SALUD LTDA. CORPASAL;;2000006815;;;;;
8320014360;CORPORACION EDUCATIVA CANE;;2000006821;;;;;
8320015462;CENTRO MEDICO LUIS Y COMPAÑIALTDA.;;2000006823;;;;;
8320016011;CLINICA LA CALERA S.A.;;2000006824;;;;;
8320041155;UNIDAD MEDICA ORLUZ SAS;;2000006829;;;;;
8320048295;UNIDAD MEDICA EXISALUD IPS;;2000006831;;;;;
8320069672;COOPERATIVA DE TRABAJO ASOCIADO SANTANIT;;2000006832;;;;;
8320100484;UT HOSPITAL CARDIOVASCULAR DEL NIÑO DE C;;2000006836;;;;;
8320104691;CLINICA SAN RAFAEL ARCANGEL;;2000006839;;;;;
8380001664;CLINICA LETICIA;;2000006850;;;;;
8525000189;HOSPITAL JORGE CAMILO ABRIL RIANO;;2000006869;;;;;
8543000163;CENTRO DE SALUD DE TRINIDAD;;2000006870;;;;;
8600023946;LABORATORIOS WYETH INC.;;2000006875;;;;;
8600025405;CLINICA BOGOTAS.A.;;2000006877;;;;;
8600029558;SPECIA;;2000006878;;;;;
8600050408;PARKE DAVIS Y COMPANY;;2000006879;;;;;
8600051081;EXPRESO BOLIVARIANO SA;;2000006880;;;;;
8600073308;CAJA DE COMPENSACION FAMILIAR ASEGURADOR;;2000006885;;;;;
8600073861;UNIVERSIDAD DE LOS ANDES;;2000006888;;;;;
8600077593;COLEGIO MAYOR NUESTRA SEÑORA DEL ROSARIO;;2000006891;;;;;
8600105186;FUNDACION CLINICA DE MATERNIDAD DAVID RE;;2000006894;;;;;
8600143568;FUNDACION DE SERVICIO SOCIAL CARLOS;;2000006900;;;;;
8600159712;INSTITUTO NACIONLA PARA CIEGOS;;2000006904;;;;;
8600168156;E.S.E. HOSP. SAN JUAN DE DIOS. DE Z;;2000006907;;;;;
8600223816;CLINICA LA MERCED LTDA;;2000006912;;;;;
8600229808;CLINICA SANTA ROSA DE LIMA;;2000006913;;;;;
8600261230;COOPERATIVA NACIONAL DE DROGUISTAS;;2000006920;;;;;
8600270735;FUNDACION CLINICA EMMANUEL;;2000006922;;;;;
8600273937;CLINICA SAN JUAN DE DIOS;;2000006923;;;;;
8600387715;CLINICA SANTA ISABEL;;2000006931;;;;;
8600400707;CLINICA BOCHICA LTDA;;2000006937;;;;;
8600419697;FUNDACION UNIDAD SOCIAL SAN LUIS MARIA D;;2000006939;;;;;
8600439893;CLINICA DE CIRUGIA ORTOPEDICA. LTDA;;2000006941;;;;;
8600452981;JUNTA DE DEFENSA CIVIL BARRIOLAS GR;;2000006944;;;;;
8600492062;ORTHOTEX S.A.;;2000006945;;;;;
8600515207;INSTITUTO IDAFE LTDA.;;2000006946;;;;;
8600527333;PRODUCTOS MEDICOS COLOMBIANOS LTDA. PROD;;2000006947;;;;;
8600581657;UNIFRANCO ASOCIADOS LTDA.;;2000006951;;;;;
8600617291;SOCIEDAD MEDICA LTDA. CLINICA. MAND;;2000006953;;;;;
8600658227;BIOMEDICS S.A.;;2000006955;;;;;
9010516307;GNOSTIKA SAS - UNION TEMPORAL COMPENSAR;;2000006960;;;;;
8600688919;CLINICA SOCIAL SAN JUAN BOSCO;;2000006961;;;;;
8600763248;ASOCIADOS HEROT  LTDA.;;2000006966;;;;;
8600781580;CENTRO UROLOGICO Y ODONTOLOGICO LTD;;2000006967;;;;;
8600783018;CRUZ ROJA - S.A.M.U. FACATATIVA;;2000006968;;;;;
8600901042;ALVAREZ QUINTERO E HIJOS LTDA.;;2000006969;;;;;
8601178790;I.S.S - CLINICA SAN PEDRO CLAVER;;2000006972;;;;;
8603515662;SOCIEDAD MEDICO QUIRURGICA LA 100 S.A.;;2000006975;;;;;
8603521198;CARLOS A. JIMENEZ ULTRASONIDO LTDA;;2000006976;;;;;
8603546451;FUNDACION REHABILITACION INTEGRAL FRINE;;2000006977;;;;;
8604015453;RADIOLOGOS 99 LTDA.;;2000006980;;;;;
8605001921;PLANSER LTDA;;2000006981;;;;;
8605033487;OTOINSTRUMED LTDA;;2000006983;;;;;
8605042571;FUNDACION COL.PARA LA NUTRICION INF;;2000006986;;;;;
8605109786;INGEMEDICAL LTDA.;;2000006987;;;;;
8605153385;HOSPITAL SAN JUAN DE DIOS;;2000006989;;;;;
8605193448;DEPARTAMENTO DE RADIOLOGIA Y ULTRASONIDO;;2000006990;;;;;
8605234964;SOCIEDAD MEDICA ZIPAQUIRA LTDA;;2000006991;;;;;
8605282240;FEDERACION NACIONAL DE SORDOS DE COLOMBI;;2000006993;;;;;
8605314746;SERVICIOS MEDICOS ECOVIDA;;2000006995;;;;;
8605324511;NEUROEVOCADOS LTDA;;2000006996;;;;;
8900000705;CLINICA CENTRAL DEL QUINDIO S.A.;;2000006999;;;;;
8900048945;E.S.E. HOSPITAL REGIONAL SEGUNDO NIVEL D;;2000007011;;;;;
8901096403;FEDCO S.A.;;2000007026;;;;;
8901121127;E.S.E. HOSPITAL SAN JORGE DE PEREIRA;;2000007029;;;;;
8902001385;CLINICA BUCARAMANGA CENTRO MEDICO DANIEL;;2000007034;;;;;
8902001425;CLINICA SANTA TERESA S.A.;;2000007035;;;;;
8902009570;E.S.E. HOSP. SAN JUAN DE DIOSSOCORR;;2000007037;;;;;
8902012356;HOSPITAL REGIONAL MAGDALENA MEDIO;;2000007039;;;;;
8902012388;E.S.E. HOSP. SAN RAFAEL.;;2000007040;;;;;
8902014882;E.S.E. HOSP. SAN JUAN DE DIOS- SAN;;2000007041;;;;;
8902015382;E.S.E. HOSP. UNIVERSITARIO RAMON GO;;2000007042;;;;;
8902016841;E.S.E. HOSPITAL SANTO DOMINGO;;2000007044;;;;;
8902046280;E.S.E. HOSP SAN JUAN DE DIOS;;2000007059;;;;;
8902050641;HOSPITAL SAN ROQUE;;2000007063;;;;;
8902054067;HOSPITAL SAN BERNARDO;;2000007066;;;;;
8902081041;CLINICA METROPOLITANA DE BUCARAMANGA S.A;;2000007070;;;;;
8902130652;DROGUERIA LA FUENTE;;2000007078;;;;;
8902700354;E.S.E. HOSPITAL SAN JUAN DE DIOS;;2000007079;;;;;
8903040338;CAJA DE COMPENSACIÓN FAMILIAR DE BUENAVE;;2000007089;;;;;
8903128409;E.S.E. HOSPITAL DEPARTAMENTAL DE BUENAVE;;2000007096;;;;;
8903303482;CLINICA SANTIAGO DE CALI;;2000007100;;;;;
8903990106;UNIVERSIDAD DE VALLE DIRECCION SERVICIOS;;2000007101;;;;;
8904018765;MATERNIDAD BOCAGRANDE LIMITADA;;2000007105;;;;;
8904800205;HOSPITAL BOCAGRANDE S.A.;;2000007107;;;;;
8904800237;CAJA DE COMPENSACION FAMILIAR DE;;2000007108;;;;;
8904801228;E.S.E. NUESTRA SEÑORA DEL CARMEN;;2000007111;;;;;
8904802390;LIGA COLOMBIANA CONTRA LA EPILEPSIA ALFI;;2000007113;;;;;
8906800061;E.S.E. HOSP. SAN RAFAEL DE GIRARDOT;;2000007123;;;;;
8907001635;CLINICA MINERVA S.A.;;2000007131;;;;;
8907013381;CRUZ ROJA COLOMBIANA SECCIONAL TOLI;;2000007142;;;;;
8908001358;CLINICA MANIZALES;;2000007166;;;;;
8908808404;E.S.E. HOSPITAL SAN JUAN DE DIOS;;2000007193;;;;;
8909059918;E.S.E. HOSPITAL ANTONIO ROLDAN BETANCOUR;;2000007209;;;;;
8909119589;INVERSIONES ORTOPEDICOS S.A.;;2000007222;;;;;
8909335559;DENTALES TAURO LTDA.;;2000007227;;;;;
8909800637;E.S.E. HOSPITAL LA CRUZ;;2000007231;;;;;
8911006058;CLINICA NEIVA S.A;;2000007295;;;;;
8911029488;CLINICA CENTRAL DE ESPECIALISTAS;;2000007296;;;;;
8912005691;E.S.E HOSPITAL SAN JOSE;;2000007325;;;;;
8912008694;E.S.E. HOSPITAL SAN FRANCISCO DE ASIS;;2000007328;;;;;
8913800367;E.S.E. HOSPITAL SAN VICENTE DE PAUL;;2000007335;;;;;
8914101365;UNIDAD CLINICA QUIRURGICA CRUZ VERDE S.A;;2000007353;;;;;
8915003146;E.S.E. HOSPITAL NINA MARIA DE CALOTO;;2000007364;;;;;
8915005823;E.S.E. HOSP. SAN FRANCISCO DEASIS;;2000007365;;;;;
8915011438;E.S.E. HOSP. SAN VICENTE DE PAUL;;2000007367;;;;;
8918003261;E.S.E. HOSP. REGIONAL DE GUATEQUE.;;2000007378;;;;;
8918005497;E.S.E. HOSP. REGIONAL SAN SALVADOR;;2000007381;;;;;
8918006401;E.S.E. HOSP. SAN VICENTE DE TENZA;;2000007384;;;;;
8918009167;E.S.E. HOSP. SAN RAFAEL - GUAYATA;;2000007388;;;;;
8918013551;E.S.E. HOSP.  REGIONAL  DE GARAGOA;;2000007390;;;;;
8918014153;CLINICA ESPECILIZADA DE LOS ANDES S;;2000007391;;;;;
8918550865;E.S.E. HOSP. FRUCTUOSO REYES;;2000007395;;;;;
8919002216;E.S.E. HOSP. SAGRADO CORAZON DE JES;;2000007405;;;;;
8920008120;E.S.E. CENTRO DE SALUD DE CUBARRAL;;2000007430;;;;;
8920008541;E.S.E. HOSP. DE CUMARAL;;2000007431;;;;;
8920991129;E.S.E. HOSP. DE RESTREPO META;;2000007434;;;;;
8922800164;E.S.E HOSPITAL LOCAL DE TOLU;;2000007443;;;;;
8999990697;INSTITUTO COLOMBIANO AGROPECUARIO;;2000007460;;;;;
8999990934;CAJA DE PREVISION SOCIAL DE STA FE;;2000007462;;;;;
8999991545;E.S.E. HOSP. SAN ANTONIO;;2000007468;;;;;
8999991735;E.S.E. CENTRO DE SALUD SAN FRANCISCO;;2000007475;;;;;
8999993423;MUNICIPIO DE MOSQUERA;;2000007476;;;;;
8999993881;E.S.E. MUNICIPIO DE UNE CENTRO DE S;;2000007477;;;;;
8999994034;INSTITUTO NACIONAL DE SALUD;;2000007478;;;;;
8999994335;MUNICIPIO DE FUNZA;;2000007479;;;;;
8999997092;ALCALDIA MUNICIPAL DE VIANI;;2000007480;;;;;
9000047340;U.T. CLINICA DE BOGOTA;;2000007484;;;;;
9000112442;COMERCIALIZADORA LA CABAÑA DEL PAÑAL LTD;;2000007494;;;;;
9000261432;PROMED QUIRURGICOS EU;;2000007502;;;;;
9000331431;SERVICIOS DE AMBULANCIAS DEL ORIENTE LTD;;2000007505;;;;;
9000341396;HEALTHY EXPRESS LTDA.;;2000007508;;;;;
9000373966;DESINFECCION A TODA PRUEBA;;2000007512;;;;;
9000412995;SAMBYP LTDA.;;2000007513;;;;;
9000426383;CLINICA DE ESPECIALISTAS DEL AMAZONAS;;2000007515;;;;;
9000479151;AMBULANCIAS PLENITUD LTDA.;;2000007517;;;;;
9000510581;ATENCION MEDICA ESPECIALIZADA S.A.;;2000007519;;;;;
9000576998;SEKKEI LTDA;;2000007524;;;;;
9000677777;CLINICA GLOBAL MEDICAL;;2000007536;;;;;
9000734469;CLINICA PHARMAGENES S.A.;;2000007541;;;;;
9000883473;HOSPITAL REGIONAL SAN GIL;;2000007552;;;;;
9000926695;FUNDACION HOSPEDAJE EL CANEY;;2000007554;;;;;
9000962841;CENTRO DE ATENCION MEDICO 24 HORAS;;2000007557;;;;;
9001009814;CLINICA LA MERCED BUGA;;2000007560;;;;;
9001195729;FUNDACIÓN PARA LA TERCERA EDAD EL CARINO;;2000007574;;;;;
9001231595;CLINICA UNIVERSITARIA SAN JUAN DE DIOS;;2000007578;;;;;
9001334245;CLINICA SUMMA;;2000007589;;;;;
9001398768;COLCHARTER LTDA;;2000007600;;;;;
9001418947;J.E.M. MEDICAL PRODUCTOS ESPECIALIZADOS;;2000007601;;;;;
9001449687;ASISTENCIAS CODIGO DELTA SAS;;2000007606;;;;;
9001487055;ORL-AUDIOLOGIA Y PROTESIS FACIALES EU;;2000007619;;;;;
9001499593;CENTRO DE SALUD TIMOTEO RIVEROS CUBILLOS;;2000007622;;;;;
9001512481;ASOC.COL.DE INTERPRETES PARA SORDOS Y SO;;2000007624;;;;;
9001578915;LINEA MEDICA AMIGA SAS;;2000007629;;;;;
9001591078;D.I.O.SALUD;;2000007630;;;;;
9001626689;EMPRESAS FORJA .;;2000007632;;;;;
9001673275;CLINICA DE LA PENINSULA LTDA;;2000007635;;;;;
9001724162;COOPERATIVA DE TRABAJAO ASOCIADO SANTA M;;2000007641;;;;;
9001771153;INVERSIONES LEAL Y OXIGENOS SAS;;2000007646;;;;;
9001803713;GRUPO CALIDAD LIDERAZGO Y DESARROLLO GCL;;2000007651;;;;;
9001905894;ORTHOCOOP;;2000007661;;;;;
9001940236;IMPLANTES Y CONEXIONES S.A.S.;;2000007665;;;;;
9001941456;RECTA MENTE NEUROFEEDBACK S.A.S;;2000007666;;;;;
9001950248;MEDICAL SERVI A F LTDA;;2000007668;;;;;
9001956974;UNIDAD DE SERVICIOS EMERGENCIA Y TRANSPO;;2000007669;;;;;
9001961154;ORG.CLINICA STA.TERESA DE MAGANGUE;;2000007670;;;;;
9001989428;AMBULANCIA MEDICAL LIFE E.U.;;2000007677;;;;;
9001994231;CLINICA DEL NIÑO PREVIANDES;;2000007678;;;;;
9002088804;C.I.ORTODINAMIC LTDA.;;2000007694;;;;;
9002118346;DISEÑO UNIVERSAL TECNOAYUDAS LTDA;;2000007699;;;;;
9002131244;E.S.E. AMAZON VIDA.;;2000007700;;;;;
9002140108;GOLDEN MEDICAL GROUP COLOMBIA S.A.;;2000007702;;;;;
9002256713;UNIDAD INTEGRAL DE DIABETES OSTEOPOROSIS;;2000007713;;;;;
9002299422;SANAR UNIDAD MEDICA CENTRO DE DIAGNOSTIC;;2000007715;;;;;
9002306143;UNIDAD CLINICA SANTA SOFIA E.U.;;2000007716;;;;;
9002382179;PRORTHOPEDICS LIMITADA;;2000007721;;;;;
9002416656;VITAL AUTOSERVICIOS SA;;2000007728;;;;;
9002424661;CLINICA ODONTOLOGICA ORAL CENTER IPS E.U;;2000007730;;;;;
9002442671;A.AMBULANCIAS EMERGENCIAS IPS LTDA;;2000007734;;;;;
9002466516;CLINICA UNIVERSITARIA CARLOS LLERAS REST;;2000007737;;;;;
9002489376;UNIDAD MEDICA DE ALTA COMPLEJIDAD UNIMAC;;2000007743;;;;;
9002534081;EMERGENCIAS MEDICAS EUROLIFE  LTDA;;2000007744;;;;;
9002613451;INSTITUTO DE NEUROCIENCIAS DE BOYACA I.P;;2000007746;;;;;
9002648637;CORPORACION SKARECOOP;;2000007749;;;;;
9002782352;ASOCIACION COLOMBIANA DE SALUD OCUPACION;;2000007762;;;;;
9002801368;HOSPITAL INTEGRAL MEDIC.COLOMBIA SAS;;2000007764;;;;;
9002836941;FUNDACION CLINICA CARDIOVASCULAR DEL NIÑ;;2000007770;;;;;
9002961787;URGENCIA VITAL DEL CASANARE AEREA Y TERR;;2000007778;;;;;
9003055890;CENTRO DE EQUINOTERAPIA KAANIL S.A.S.;;2000007782;;;;;
9003272195;ORTOMEC SAS;;2000007793;;;;;
9003278551;UNIDAD DE TRAUMA CLINICA SAN FRANCISCO;;2000007795;;;;;
9003295601;NUEVA CLINICA BUENAVENTURA UNIONTEMPORAL;;2000007798;;;;;
9003356912;COMPAÑIA OPERADORA CLINICA HISPANOAMERIC;;2000007801;;;;;
9003405115;ESCANDIGITAL TECNOLOGIA S.A.S;;2000007803;;;;;
9003415261;FUNDACION CARDIOVASCULAR DE COLOMBIA ZON;;2000007804;;;;;
9003553952;CLINICA MEDICAL MARANATA;;2000007814;;;;;
9003559414;LIMEQ  S.A.S.;;2000007815;;;;;
9003687145;RESCATE & EMERGENCIAS MEDICAS S.A.S.;;2000007818;;;;;
9003750527;GRUPO EMPRESARIAL DE SALUD;;2000007821;;;;;
9003772769;SANTA MARIA IPS CONSULTA EXTERNA Y REHAB;;2000007824;;;;;
9003814991;CLINICA SAN JAVIER;;2000007827;;;;;
9003848269;HOGAR GERONTOLOGICO MI DULCE COMPAÑIA SA;;2000007829;;;;;
9003867600;CLINICA CARDIO 100 S.A.S.;;2000007832;;;;;
9003900662;CLINICA ODONTOLOGICA MEJIA VELEZ V.I.P.;;2000007835;;;;;
9003944221;CORPORACION CON ANIMO;;2000007838;;;;;
9003966762;DENTAL VISIONS SAS;;2000007839;;;;;
9003971505;CLINICA SABANA DE OCCIDENTE FACATATIVA S;;2000007840;;;;;
9004184873;UNIDAD DE ESTETICA DENTAL ORTO-FLASH;;2000007849;;;;;
9004185991;PRONTO AMBULANCIAS SAS;;2000007850;;;;;
9004391940;SERVITRAUMAX SAS;;2000007858;;;;;
9004449835;CLINICA ORTHO SMART;;2000007862;;;;;
9004524521;AHARA IPS Y HOME CARE SAS;;2000007864;;;;;
9004530972;D.T. SALUD S.A.S;;2000007865;;;;;
9004579910;MIS IMPLANTS SAS;;2000007866;;;;;
9004760197;TAMARINDO INN;;2000007871;;;;;
9004824495;CENTRO INTEGRAL DE REHABILITACION NEUROL;;2000007872;;;;;
9005079496;INVERIONES JOSEFINA RAMIREZ SAS;;2000007881;;;;;
9005136550;ANCESTROS SAS;;2000007884;;;;;
9005152525;CLINICA INTEGRAL LA ESPERANZA S.A.S;;2000007885;;;;;
9005290569;MEDIFACA IPS SAS;;2000007889;;;;;
9005292107;TRANS HEALTH SAS;;2000007890;;;;;
9005329778;EUROCIENCIA COLOMBIA SAS;;2000007893;;;;;
9005776594;PIEMCA SAS;;2000007905;;;;;
9005898958;SIONHEALTH TECHNOLOGY SAS;;2000007911;;;;;
9006018167;TECH BIONICA SERVICOIS U.T;;2000007918;;;;;
9006195701;H.A.R AMBULANCIAS S A S;;2000007922;;;;;
9006385391;MASTER LCTL SAS;;2000007929;;;;;
9006386099;DISTRIBUIDORA GLX SAS;;2000007930;;;;;
9006536883;UT MEDERI - COLOMBIANA DE TRASPLANTES;;2000007931;;;;;
9006845254;CLINICA ODENTIS 24 HORAS S.A.S;;2000007936;;;;;
9006915475;METABOLICA SAS;;2000007938;;;;;
9007085156;CLINICA ODONTOLOGICA SALUD DENTAL SAS;;2000007941;;;;;
9007085679;LUGEN OPTICS S.A.S;;2000007942;;;;;
9007142971;BALANCE SALUD SAS;;2000007943;;;;;
9007185238;SOLUCIONES DE MOVILIDAD;;2000007944;;;;;
9007416572;ASISTENCIA VITAL INTEGRAL SAS;;2000007947;;;;;
9007451784;ALIANZA FAMILY HOME CARE UT;;2000007948;;;;;
9007826729;EMERGENCY SERVICES ASSISTANCE ESA S A S;;2000007955;;;;;
9008645834;MULTI INVERSIONES Y PROYECTOS SAS;;2000007967;;;;;
9008727304;CENTRO DE ESPECIALISTAS GRUPO VIVE + SAS;;2000007968;;;;;
9008824176;MEDICAL SKY SAS IPS;;2000007969;;;;;
9009320835;RECUPERARTE IPS SAS;;2000007970;;;;;
9009423778;SOPLANDO VIDA FUNDACION SOCIAL;;2000007971;;;;;
9009453700;UNION TEMPORAL CORINTO;;2000007972;;;;;
9009510338;CLINICA CRISTO REY CALI SAS;;2000007973;;;;;
9009585649;SUBRED INTEGRADA DE SERVICIOS;;2000007974;;;;;
9009590484;SUBRED INTEGRADA DE SERVICIOS DE SALUD S;;2000007975;;;;;
9009590517;SUBRED INTEGRADA DE SERVICIOS DE SALUD;;2000007976;;;;;
9009593916;MEDIORTOPEDICOS S.A.S.;;2000007977;;;;;
9009710064;SUBRED INTEGRADA DE SERVICIOS DE SALUD N;;2000007978;;;;;
9009721408;CLINICA DE IMPLANTES DENTALES Y ESPECIAL;;2000007979;;;;;
9010549082;MACRODENT CENTRO DE FRESADO SAS;;1000001396;;;;;
9002663406;SERVICIOS EN SALUD VALMERI LTDA;;2000010113;;;;;
8050315471;INVERSIONES TOSACANA SAS;;2000008882;;;;;
8909800683;CASA DEL BUEN DIOS;;2000008911;;;;;
9004619591;SPACIO BLANCO SPA ODONTOLOGICO SAS;;2000008931;;;;;
9008915133;CLINICA NUEVA RAFAEL URIBE URIBE SAS;;2000008933;;;;;
9010470121;UT JAIME ALBERTO DAVILA MENDOZA;COMPENSAR;2000009561;;;;;
9011478101;UT ROSARIO CATALINA HERNANDEZ VALENZUELA;;2000010683;;;;;
9011464958;UNION TEMPORAL COMPENSAR - FUNDACION SAL;;2000010928;;;;;
9011178411;UNION TEMPORAL COMPENSAR - CLINICA UNIVE;;2000010929;;;;;
9011290416;UNION TEMPORAL SOCIEDAD PEDIATRICA;;2000010930;;;;;
8301296883;PRODUCTOS Y SERVICIOS DENTALES LTDA;;2000010970;;;;;
9011453948;LOS COBOS MEDICAL CENTER SAS;;1000014261;;;;;
9004052981;PROBOCARTE DENTAL GROUPS SAS;;2000012037;;;;;
9010024870;FUNDACION CTIC - CENTRO DE TRATAMIENTO;SARMIENTO ANGULO;2000025820;;;;;
9011919071;ORTHORICH LABORATORIO Y DENTAL SAS;;2000013577;;;;;
9011288012;ROHI IPS SAS;;2000025819;;;;;
9009469481;DISEÑOS ORALES COLOMBIA SAS;;2000024496;;;;;
9010391353;PATRICIA E  ALVAREZ  IPS LCM S.A.S;;2000021672;;;;;
9008331617;MARMOLINA LABORATORIO DENTAL SAS;;2000021674;;;;;
9006991099;ESTHETIC DENT SAS;;2000012711;;;;;
9008104028;REN CONSULTORES SAS;;2000022416;;;;;
9013522495;UNION TEMPORAL CLINICA PALERMO COMPENSAR;;2000023048;;;;;
9011944289;BIKUR JOLIM ATENCION DOMICILIARIA SAS;;1000015343;;;;;
9013522764;UNION TEMPORAL SOY RADIANTE COMPENSAR;;2000023070;;;;;
9013523683;UNION TEMPORAL GASTROSABANA;;2000023069;;;;;
9010709420;UROASSIST SOCIEDAD POR ACCIONES;;2000024142;;;;;
9015238782;UNION TEMPORAL SALUD MENTAL INTEGRAL;;2000023349;;;;;
9015399125;UNION TEMPORAL LA CAROLINA;;2000023091;;;;;
9015571197;UT SMILE EXPRESS DENTAL-COMPENSAR;;2000023093;;;;;
9016226702;UNION TEMPORAL BIKUR JOLIM ATENCION DOMI;;2000023092;;;;;
9016590577;UNION TEMPORAL CLINICA ODONTOLOGICA PROT;;2000023094;;;;;
9010877579;CUIDAR & ASISTIR SAS;;2000022827;;;;;
9016935335;IMÁGENES DIAGNÓSTICAS IMDICOL SAS;;2000025756;;;;;
